RH2M,T2MDEW,QV2M,T2MWET,PS,PSC,TS,T2M_MAX,T2M_MIN,ALLSKY_SFC_UV_INDEX,WS50M,WD50M,WSC,LATITUDE,LONGITUDE,Target_Rain
66,18.5,13.68,19.0,1004.8,1006.0,27.3,31.9,20.6,5.21,10.26,281,2.66,19.08,83.81,0
67,18.4,13.74,19.0,1004.1,1005.3,27.1,31.8,20.8,4.9,14.18,8,3.68,19.08,83.81,0
61,16.8,12.51,17.8,1003.1,1004.3,27.1,32.0,20.2,4.8,16.88,350,4.38,19.08,83.81,0
60,18.2,13.23,18.8,1002.1,1003.3,28.3,31.8,22.7,3.99,25.24,13,6.54,19.08,83.81,0
70,19.6,14.81,20.1,1002.9,1004.1,27.6,32.7,20.4,5.21,14.72,39,3.82,19.08,83.81,0
73,20.3,15.53,20.8,1003.6,1004.8,27.7,32.3,21.0,4.97,20.66,214,5.36,19.08,83.81,0
73,20.2,15.53,20.8,1004.2,1005.4,27.7,32.2,21.3,4.45,10.4,345,2.7,19.08,83.81,0
72,19.1,14.42,19.6,1004.5,1005.7,26.7,31.8,19.8,4.17,19.04,22,4.93,19.08,83.81,0
77,20.8,15.72,20.9,1003.7,1004.9,27.0,31.0,21.9,4.1,16.74,177,4.34,19.08,83.81,0
79,21.4,16.34,21.5,1002.7,1003.9,27.2,31.6,21.9,4.25,14.85,235,3.85,19.08,83.81,0
81,21.3,16.27,21.4,1002.4,1003.6,26.7,31.2,21.2,4.55,18.5,193,4.79,19.08,83.81,0
84,21.6,16.46,21.6,1003.3,1004.5,26.3,29.7,21.5,3.73,11.07,90,2.87,19.08,83.81,0
76,20.2,15.22,20.4,1004.6,1005.8,26.7,30.5,20.9,4.13,9.99,306,2.59,19.08,83.81,0
72,18.8,13.98,19.1,1005.2,1006.4,26.2,30.4,20.6,4.85,10.66,237,2.76,19.08,83.81,0
73,18.9,14.02,19.1,1004.1,1005.3,26.0,30.7,20.5,4.7,11.74,198,3.04,19.08,83.81,0
70,18.7,14.12,19.3,1002.7,1003.9,26.8,31.6,20.6,4.87,15.66,171,4.06,19.08,83.81,0
67,17.9,13.26,18.4,1003.3,1004.5,26.5,30.9,19.4,4.85,17.01,219,4.41,19.08,83.81,0
65,17.7,12.94,18.1,1003.7,1004.9,26.6,32.2,20.8,4.86,10.94,213,2.83,19.08,83.81,0
64,17.4,12.97,18.2,1003.1,1004.3,26.9,33.0,19.1,4.89,12.42,5,3.22,19.08,83.81,0
65,17.0,13.03,18.2,1002.8,1004.0,26.7,32.2,19.0,4.57,13.77,10,3.57,19.08,83.81,0
60,17.1,12.45,17.8,1003.0,1004.2,27.3,31.2,21.3,3.52,16.88,9,4.38,19.08,83.81,0
69,18.8,14.02,19.2,1001.8,1003.0,26.9,30.5,22.1,2.59,12.69,326,3.29,19.08,83.81,1
88,21.6,16.18,21.3,1000.8,1002.0,25.2,26.5,22.2,1.87,15.52,324,4.02,19.08,83.81,1
89,20.7,15.39,20.5,1001.3,1002.5,24.2,24.2,21.2,1.22,15.26,319,3.96,19.08,83.81,1
84,21.1,15.91,21.0,1001.2,1002.4,25.7,29.8,20.3,4.18,15.26,190,3.96,19.08,83.81,1
81,19.7,14.68,19.7,1002.4,1003.6,25.0,28.7,20.0,4.26,18.36,19,4.76,19.08,83.81,0
77,18.2,13.26,18.1,1003.9,1005.1,24.2,28.8,18.0,4.46,11.07,1,2.87,19.08,83.81,0
70,16.7,12.13,16.8,1003.3,1004.5,24.3,28.4,19.2,4.71,8.91,8,2.31,19.08,83.81,0
71,16.5,12.15,16.8,1004.1,1005.3,24.1,27.7,18.9,4.54,9.05,354,2.34,19.08,83.81,0
71,16.0,11.5,15.9,1003.2,1004.4,23.2,27.0,17.9,4.63,9.72,111,2.52,19.08,83.81,0
74,15.9,11.61,16.0,1004.3,1005.5,22.7,27.3,16.7,4.77,12.15,103,3.15,19.08,83.81,0
71,15.4,11.26,15.6,1005.8,1007.0,22.9,27.6,16.6,4.79,10.53,295,2.73,19.08,83.81,0
68,14.5,10.65,14.8,1006.3,1007.5,22.7,28.0,15.7,4.8,11.48,80,2.97,19.08,83.81,0
73,15.6,11.45,15.8,1005.2,1006.4,22.7,28.3,16.7,4.75,9.72,112,2.52,19.08,83.81,0
71,15.3,11.27,15.6,1005.3,1006.5,22.9,27.8,17.5,4.63,11.21,147,2.9,19.08,83.81,0
66,14.7,10.66,14.9,1006.0,1007.2,23.2,27.6,17.7,4.59,10.66,333,2.76,19.08,83.81,0
64,13.8,10.14,14.2,1006.5,1007.7,22.9,27.8,16.4,4.67,9.32,359,2.42,19.08,83.81,0
62,12.4,9.23,12.8,1006.3,1007.5,21.9,27.4,15.6,4.78,10.66,72,2.76,19.08,83.81,0
62,12.2,9.18,12.7,1005.5,1006.7,21.8,27.3,15.4,4.81,10.66,178,2.76,19.08,83.81,0
67,13.7,10.18,14.1,1005.4,1006.6,22.2,27.9,16.4,4.79,14.58,176,3.78,19.08,83.81,0
74,15.7,11.66,16.1,1006.6,1007.8,22.8,28.0,16.5,4.65,17.01,180,4.41,19.08,83.81,0
71,16.0,11.66,16.2,1007.9,1009.1,23.5,28.9,17.8,4.71,11.88,168,3.08,19.08,83.81,0
76,16.9,12.58,17.3,1007.0,1008.2,23.6,29.7,17.3,4.74,9.86,167,2.55,19.08,83.81,0
75,16.6,12.18,16.8,1007.0,1008.2,23.3,28.8,17.2,4.62,11.74,173,3.04,19.08,83.81,0
75,16.4,12.03,16.6,1007.7,1008.9,23.1,28.3,17.1,4.37,9.72,177,2.52,19.08,83.81,0
77,16.9,12.52,17.2,1006.6,1007.8,23.3,28.6,17.0,4.57,16.34,190,4.23,19.08,83.81,0
76,16.8,12.58,17.3,1006.6,1007.8,23.6,29.1,17.1,4.3,21.47,169,5.56,19.08,83.81,0
77,17.0,12.6,17.3,1005.8,1007.0,23.4,29.0,16.8,4.49,18.76,170,4.86,19.08,83.81,0
74,16.1,12.11,16.7,1005.4,1006.6,23.4,29.5,16.8,4.69,19.31,160,5.0,19.08,83.81,0
74,16.1,12.04,16.6,1005.4,1006.6,23.3,29.5,16.9,4.75,22.01,160,5.7,19.08,83.81,0
76,16.4,12.3,16.9,1005.1,1006.3,23.2,28.7,16.6,4.44,23.09,188,5.98,19.08,83.81,0
75,16.2,12.06,16.6,1004.8,1006.0,23.1,28.9,16.8,4.49,20.12,194,5.22,19.08,83.81,0
71,15.2,11.34,15.7,1004.7,1005.9,23.0,29.4,15.7,4.73,23.36,186,6.06,19.08,83.81,0
60,12.6,9.69,13.7,1005.2,1006.4,23.2,29.3,16.4,4.93,19.44,200,5.04,19.08,83.81,0
62,12.7,10.01,14.1,1005.6,1006.8,23.2,30.4,15.9,5.01,17.55,180,4.55,19.08,83.81,0
63,13.3,10.42,14.7,1006.2,1007.4,23.6,30.1,15.9,4.9,14.99,191,3.88,19.08,83.81,0
60,14.6,10.87,15.6,1006.2,1007.4,25.1,31.1,19.2,4.84,21.87,201,5.67,19.08,83.81,0
65,15.6,11.72,16.5,1006.1,1007.3,25.0,30.8,18.1,4.77,20.12,179,5.22,19.08,83.81,0
68,17.0,12.89,17.9,1004.5,1005.7,25.8,31.7,18.2,4.63,23.22,177,6.02,19.08,83.81,0
62,16.5,12.54,17.8,1005.0,1006.2,26.9,32.5,19.9,4.43,17.69,41,4.58,19.08,83.81,0
68,17.0,12.58,17.5,1004.8,1006.0,25.4,30.8,18.8,4.72,23.9,174,6.19,19.08,83.81,0
71,17.0,13.3,18.3,1004.6,1005.8,25.6,32.7,19.2,4.73,24.57,123,6.37,19.08,83.81,0
71,17.7,13.39,18.4,1004.2,1005.4,25.7,30.9,19.5,4.74,19.84,136,5.14,19.08,83.81,0
72,18.2,13.76,18.8,1003.2,1004.4,25.9,30.8,19.0,4.15,20.39,174,5.28,19.08,83.81,0
72,18.9,14.28,19.4,1002.3,1003.5,26.5,30.8,21.4,4.57,24.98,170,6.48,19.08,83.81,0
72,18.4,13.6,18.6,1002.6,1003.8,25.7,30.3,20.2,4.39,22.28,176,5.78,19.08,83.81,0
70,17.0,13.13,18.1,1002.9,1004.1,25.6,31.2,18.4,4.78,20.92,183,5.42,19.08,83.81,0
69,17.2,13.01,18.0,1003.8,1005.0,25.7,31.2,18.4,4.81,19.98,174,5.18,19.08,83.81,0
75,18.4,13.71,18.7,1005.0,1006.2,25.2,30.0,18.7,4.12,23.9,174,6.19,19.08,83.81,0
74,18.8,14.3,19.4,1004.3,1005.5,26.1,31.1,20.4,4.29,13.64,198,3.53,19.08,83.81,0
84,19.7,14.54,19.6,1005.9,1007.1,24.3,27.4,19.4,3.33,13.1,230,3.39,19.08,83.81,1
78,19.2,14.18,19.2,1005.0,1006.2,25.1,29.4,19.5,4.25,21.47,186,5.56,19.08,83.81,0
82,19.3,14.39,19.4,1004.4,1005.6,24.5,29.5,19.4,3.26,21.6,242,5.6,19.08,83.81,1
81,18.6,13.58,18.5,1006.6,1007.8,23.8,26.5,18.9,3.42,12.42,331,3.22,19.08,83.81,1
73,17.1,12.52,17.3,1008.1,1009.3,24.2,28.7,18.0,4.56,16.47,199,4.27,19.08,83.81,0
75,16.7,12.47,17.2,1008.2,1009.4,23.7,28.8,17.6,5.11,19.98,153,5.18,19.08,83.81,0
72,15.2,11.68,16.2,1007.9,1009.1,23.3,29.2,16.8,4.83,17.01,193,4.41,19.08,83.81,0
70,15.7,11.94,16.6,1006.6,1007.8,24.1,30.4,16.7,5.27,17.28,192,4.48,19.08,83.81,0
66,14.5,11.34,15.9,1005.5,1006.7,24.2,31.0,16.5,5.39,16.34,208,4.23,19.08,83.81,0
64,14.7,11.48,16.2,1005.1,1006.3,24.9,31.0,17.2,5.11,13.1,185,3.39,19.08,83.81,0
60,13.8,11.22,16.1,1004.9,1006.1,25.6,32.7,17.5,5.37,16.34,185,4.23,19.08,83.81,0
70,17.6,13.27,18.3,1004.5,1005.7,25.8,31.1,18.4,4.72,12.02,222,3.12,19.08,83.81,0
66,17.2,13.35,18.6,1005.5,1006.7,26.9,32.6,20.4,5.13,17.01,130,4.41,19.08,83.81,0
70,17.7,13.81,19.0,1007.0,1008.2,26.5,32.4,19.7,5.2,28.76,196,7.46,19.08,83.81,0
71,18.4,14.27,19.5,1006.4,1007.6,26.8,32.9,18.9,4.99,24.98,174,6.48,19.08,83.81,0
68,19.5,15.41,20.9,1005.5,1006.7,28.8,35.5,21.1,4.86,15.52,178,4.02,19.08,83.81,0
67,19.5,15.46,21.0,1004.7,1005.9,29.1,36.6,20.9,5.25,24.98,136,6.48,19.08,83.81,0
69,19.6,15.47,20.9,1004.5,1005.7,28.6,35.7,21.5,5.28,17.55,127,4.55,19.08,83.81,0
73,19.8,14.77,20.0,1006.2,1007.4,26.9,31.9,21.7,4.97,25.79,180,6.68,19.08,83.81,0
63,17.0,12.64,17.9,1007.4,1008.6,26.8,32.5,20.6,5.66,31.86,178,8.26,19.08,83.81,0
66,16.5,12.77,17.9,1007.9,1009.1,26.2,32.9,18.8,5.63,21.47,175,5.56,19.08,83.81,0
60,14.9,11.53,16.6,1007.8,1009.0,26.1,33.3,17.7,5.63,20.25,182,5.25,19.08,83.81,0
57,13.3,10.83,15.8,1007.1,1008.3,25.9,33.4,17.1,5.87,21.47,180,5.56,19.08,83.81,0
55,13.5,10.52,15.5,1005.7,1006.9,26.0,34.1,17.7,5.87,20.92,172,5.42,19.08,83.81,0
50,12.3,9.91,15.1,1005.7,1006.9,26.6,34.5,17.7,5.72,18.09,179,4.69,19.08,83.81,0
50,13.3,10.33,15.8,1006.4,1007.6,27.3,33.7,19.0,5.64,19.58,205,5.07,19.08,83.81,0
53,14.3,11.38,17.0,1003.8,1005.0,27.9,34.3,19.8,5.29,26.46,162,6.86,19.08,83.81,0
55,15.0,11.76,17.3,1002.8,1004.0,27.8,34.2,18.5,5.12,19.04,180,4.93,19.08,83.81,0
51,14.1,11.22,17.0,1002.8,1004.0,28.3,35.1,19.1,5.33,20.39,174,5.28,19.08,83.81,0
45,12.7,10.08,16.1,1001.7,1002.9,28.6,35.6,20.1,5.61,14.85,181,3.85,19.08,83.81,0
48,14.1,11.23,17.4,1000.1,1001.3,29.3,36.5,20.4,5.51,36.32,171,9.41,19.08,83.81,0
56,16.6,12.81,18.6,1000.3,1001.5,28.9,36.1,20.1,5.48,33.48,176,8.68,19.08,83.81,0
69,19.3,14.79,20.1,1001.6,1002.8,27.8,32.9,21.1,4.98,19.31,175,5.0,19.08,83.81,0
72,20.7,15.8,21.1,1002.4,1003.6,28.2,32.8,22.7,4.99,22.54,175,5.84,19.08,83.81,0
67,19.5,15.04,20.5,1003.0,1004.2,28.6,33.2,22.9,5.06,22.28,176,5.78,19.08,83.81,0
70,19.5,14.88,20.2,1004.5,1005.7,27.7,33.7,20.5,5.63,23.09,177,5.98,19.08,83.81,0
68,19.5,15.16,20.6,1003.9,1005.1,28.5,34.4,21.1,5.87,25.79,177,6.68,19.08,83.81,0
62,18.4,14.41,20.1,1003.0,1004.2,29.2,35.4,21.5,5.84,12.69,299,3.29,19.08,83.81,0
56,16.1,13.56,19.6,1002.7,1003.9,29.9,37.0,21.3,5.74,26.73,14,6.93,19.08,83.81,0
53,14.6,12.59,18.7,1003.4,1004.6,29.6,37.9,21.5,6.06,29.02,57,7.52,19.08,83.81,0
54,14.4,12.62,18.6,1002.5,1003.7,29.3,37.3,20.0,6.28,19.31,199,5.0,19.08,83.81,0
50,15.1,11.96,18.2,1001.6,1002.8,29.7,37.1,20.5,6.21,23.62,177,6.12,19.08,83.81,0
50,15.5,12.39,18.8,1001.4,1002.6,30.3,37.3,21.0,5.92,22.01,177,5.7,19.08,83.81,0
58,17.9,14.3,20.3,1002.0,1003.2,30.2,37.2,21.2,5.87,22.01,166,5.7,19.08,83.81,0
56,18.8,14.39,20.6,1001.6,1002.8,30.9,36.0,23.2,5.61,25.24,189,6.54,19.08,83.81,0
49,16.3,12.66,19.3,1000.5,1001.7,31.0,37.9,23.0,5.22,22.68,166,5.88,19.08,83.81,0
60,19.4,14.64,20.5,1001.5,1002.7,30.0,35.2,22.6,5.21,21.6,179,5.6,19.08,83.81,0
65,20.4,15.94,21.6,1002.6,1003.8,30.1,34.6,24.1,5.75,26.06,181,6.76,19.08,83.81,0
61,19.3,15.56,21.5,1003.8,1005.0,30.8,36.5,23.2,5.67,26.73,179,6.93,19.08,83.81,0
62,20.1,15.91,21.8,1003.9,1005.1,30.9,37.1,22.8,5.87,29.02,173,7.52,19.08,83.81,0
55,19.0,15.32,21.8,1001.5,1002.7,32.3,39.5,23.0,5.69,29.16,164,7.56,19.08,83.81,0
56,20.1,16.08,22.5,1000.5,1001.7,32.8,38.8,24.8,5.95,25.52,181,6.61,19.08,83.81,0
58,20.4,16.66,22.9,1000.7,1001.9,32.8,38.9,25.4,5.53,31.46,168,8.15,19.08,83.81,0
65,21.1,16.64,22.3,1001.0,1002.2,30.8,36.1,23.6,5.44,32.54,172,8.44,19.08,83.81,0
57,19.2,14.9,21.1,1002.2,1003.4,31.2,37.4,24.1,5.97,24.44,177,6.34,19.08,83.81,0
64,19.9,15.15,20.8,1002.9,1004.1,29.5,34.0,22.9,3.42,11.21,173,2.9,19.08,83.81,0
64,20.0,14.98,20.6,1002.0,1003.2,29.3,35.0,23.2,5.28,13.23,270,3.43,19.08,83.81,0
73,20.7,15.46,20.7,1002.4,1003.6,27.6,31.2,22.8,3.3,24.03,313,6.23,19.08,83.81,1
83,19.3,14.04,19.0,1004.0,1005.2,23.9,25.5,19.7,3.01,10.8,174,2.8,19.08,83.81,1
72,18.0,13.94,19.0,1002.2,1003.4,26.1,32.7,18.3,6.2,16.07,194,4.16,19.08,83.81,0
71,20.0,15.72,21.0,999.8,1001.0,28.3,34.1,20.7,6.16,20.52,182,5.32,19.08,83.81,0
69,19.8,15.92,21.3,999.3,1000.5,29.0,36.0,20.6,6.53,21.74,167,5.64,19.08,83.81,0
68,20.7,16.71,22.2,1001.2,1002.4,30.1,36.4,22.3,6.3,19.98,184,5.18,19.08,83.81,0
60,18.6,14.72,20.6,1001.3,1002.5,30.1,36.8,21.6,6.24,21.06,182,5.46,19.08,83.81,0
49,15.7,12.07,18.5,1001.9,1003.1,30.2,36.9,21.2,6.3,22.82,174,5.91,19.08,83.81,0
52,16.7,13.1,19.5,1003.1,1004.3,30.6,38.6,20.3,6.63,22.41,169,5.81,19.08,83.81,0
57,18.7,15.36,21.6,1000.6,1001.8,31.7,39.6,22.8,6.65,23.09,182,5.98,19.08,83.81,0
56,19.5,15.37,21.7,999.2,1000.4,32.0,39.9,23.0,6.46,25.79,166,6.68,19.08,83.81,0
57,19.8,16.0,22.3,1000.5,1001.7,32.4,40.4,23.6,6.42,16.47,199,4.27,19.08,83.81,0
55,19.7,14.8,21.2,1001.7,1002.9,31.7,36.8,24.0,5.87,9.18,182,2.38,19.08,83.81,0
56,20.1,16.21,22.6,998.2,999.4,32.9,40.0,24.2,6.45,15.52,181,4.02,19.08,83.81,0
62,21.9,18.1,23.9,996.6,997.8,33.0,40.4,24.8,6.47,27.14,171,7.04,19.08,83.81,0
64,22.7,18.34,24.0,998.0,999.2,32.7,39.2,24.3,6.35,18.9,179,4.9,19.08,83.81,0
63,23.1,19.02,24.7,997.7,998.9,33.6,39.5,26.2,6.4,16.6,166,4.3,19.08,83.81,0
56,21.1,17.69,24.1,996.4,997.6,34.4,41.3,25.4,6.46,25.79,146,6.68,19.08,83.81,0
53,20.7,16.75,23.5,995.7,996.9,34.4,42.3,25.4,6.37,32.67,175,8.47,19.08,83.81,0
52,20.1,16.05,22.9,996.4,997.6,34.0,41.2,26.7,6.53,15.66,184,4.06,19.08,83.81,0
57,20.1,15.18,21.4,1000.7,1001.9,31.5,36.5,25.1,6.05,15.93,297,4.13,19.08,83.81,0
53,18.1,13.85,20.3,1001.3,1002.5,31.2,37.0,23.5,6.61,15.39,336,3.99,19.08,83.81,0
49,17.3,13.34,20.2,1000.5,1001.7,31.9,37.9,23.4,6.54,23.49,162,6.09,19.08,83.81,0
50,16.6,12.39,18.8,1002.0,1003.2,30.3,34.8,24.2,5.4,20.52,353,5.32,19.08,83.81,0
54,17.7,13.01,19.1,1001.6,1002.8,29.8,34.5,22.6,5.66,12.15,360,3.15,19.08,83.81,0
63,19.9,15.2,20.9,1001.3,1002.5,29.8,34.1,24.1,4.84,18.23,310,4.72,19.08,83.81,0
60,19.5,16.08,22.1,1000.8,1002.0,31.6,38.6,22.5,6.95,25.38,142,6.58,19.08,83.81,0
47,18.1,14.03,21.4,1000.0,1001.2,33.5,40.4,25.0,6.94,19.58,135,5.07,19.08,83.81,0
47,19.2,14.88,22.4,998.1,999.3,34.5,41.2,26.3,6.73,26.19,184,6.79,19.08,83.81,0
44,18.6,14.84,22.9,996.6,997.8,35.6,41.9,27.6,6.59,14.04,114,3.64,19.08,83.81,0
45,17.7,15.37,23.3,995.7,996.9,35.8,43.3,27.3,7.28,20.39,4,5.28,19.08,83.81,0
50,19.0,16.45,23.6,994.3,995.5,35.1,43.1,26.5,7.11,30.11,132,7.8,19.08,83.81,0
65,24.0,19.57,25.0,994.7,995.9,33.5,40.3,26.1,5.72,18.63,168,4.83,19.08,83.81,1
55,21.4,17.89,24.4,995.5,996.7,34.9,40.9,27.4,5.82,20.39,199,5.28,19.08,83.81,0
49,20.0,15.19,22.4,997.0,998.2,34.1,38.7,26.7,5.93,20.92,358,5.42,19.08,83.81,0
47,18.9,14.41,21.8,996.6,997.8,33.9,39.6,26.8,6.4,19.58,269,5.07,19.08,83.81,0
46,18.7,14.43,22.0,996.2,997.4,34.3,39.5,27.5,6.55,13.1,232,3.39,19.08,83.81,0
49,19.6,15.73,23.0,996.1,997.3,34.7,41.1,26.7,6.67,19.98,215,5.18,19.08,83.81,0
54,21.0,17.66,24.3,995.5,996.7,35.0,41.5,26.4,6.76,18.63,175,4.83,19.08,83.81,0
53,20.7,17.63,24.4,995.5,996.7,35.3,42.7,26.8,6.8,27.27,194,7.07,19.08,83.81,0
54,21.5,17.95,24.6,996.3,997.5,35.3,41.9,26.9,6.5,21.47,288,5.56,19.08,83.81,0
56,22.2,18.39,24.8,997.4,998.6,35.1,42.0,27.0,6.61,18.09,217,4.69,19.08,83.81,0
50,21.3,17.02,24.2,994.4,995.6,35.7,41.8,28.6,6.28,16.88,185,4.38,19.08,83.81,0
52,21.7,18.26,25.1,992.0,993.2,36.2,43.4,27.9,6.22,29.02,179,7.52,19.08,83.81,0
61,23.7,20.39,26.0,992.4,993.6,35.3,42.3,27.5,6.57,28.89,174,7.49,19.08,83.81,0
62,24.1,20.8,26.3,994.4,995.6,35.4,42.0,27.9,6.98,22.68,156,5.88,19.08,83.81,0
62,24.5,20.32,25.9,995.1,996.3,35.0,40.5,28.5,6.53,20.66,174,5.36,19.08,83.81,0
65,25.2,21.23,26.4,993.5,994.7,34.9,42.0,28.1,6.37,23.22,172,6.02,19.08,83.81,0
75,25.7,21.35,26.0,995.2,996.4,32.5,40.0,27.8,4.79,17.28,169,4.48,19.08,83.81,1
69,24.4,19.91,25.1,997.7,998.9,32.8,38.5,27.0,5.43,20.39,172,5.28,19.08,83.81,1
59,21.3,16.9,23.0,997.8,999.0,32.7,38.3,25.0,6.37,23.62,158,6.12,19.08,83.81,0
66,23.3,18.61,24.1,997.2,998.4,32.4,38.3,26.2,6.39,23.49,186,6.09,19.08,83.81,1
64,22.9,18.35,24.0,997.6,998.8,32.7,38.5,25.6,6.71,28.76,179,7.46,19.08,83.81,0
65,23.4,19.4,24.9,998.1,999.3,33.4,40.0,26.4,6.73,23.9,178,6.19,19.08,83.81,0
63,23.6,19.23,24.9,998.2,999.4,33.8,37.7,27.5,6.12,17.96,190,4.66,19.08,83.81,0
62,22.9,18.38,24.2,998.1,999.3,33.3,39.7,27.5,6.24,42.93,145,11.13,19.08,83.81,0
68,24.3,19.72,25.0,998.2,999.4,32.9,38.0,27.1,6.35,22.01,168,5.7,19.08,83.81,1
66,23.6,19.45,24.9,999.0,1000.2,33.2,38.5,26.3,6.57,21.33,169,5.53,19.08,83.81,0
73,24.4,19.63,24.7,999.5,1000.7,31.6,34.3,27.2,4.14,16.6,178,4.3,19.08,83.81,1
63,23.3,18.91,24.6,997.6,998.8,33.5,38.4,26.9,6.26,19.31,178,5.0,19.08,83.81,0
71,24.6,20.18,25.2,996.1,997.3,32.5,37.7,27.1,5.32,15.12,198,3.92,19.08,83.81,0
77,25.3,20.83,25.5,994.4,995.6,31.6,34.0,27.2,5.24,13.1,168,3.39,19.08,83.81,0
68,24.5,20.39,25.5,993.6,994.8,33.4,38.6,27.2,6.86,21.47,171,5.56,19.08,83.81,0
71,24.9,20.46,25.4,993.8,995.0,32.7,37.5,26.5,6.53,18.36,164,4.76,19.08,83.81,0
69,24.6,20.59,25.6,993.3,994.5,33.3,38.3,26.4,6.93,25.65,168,6.65,19.08,83.81,0
67,24.1,20.02,25.2,991.6,992.8,33.3,38.2,26.4,6.84,24.16,179,6.26,19.08,83.81,0
63,23.5,19.61,25.1,989.8,991.0,34.0,39.2,26.4,6.23,17.28,54,4.48,19.08,83.81,0
68,25.3,20.85,25.8,988.6,989.8,33.7,38.4,28.3,5.27,20.66,131,5.36,19.08,83.81,0
66,25.0,20.98,26.0,986.7,987.9,34.3,37.9,28.3,3.45,17.82,317,4.62,19.08,83.81,0
57,24.0,20.62,26.5,985.6,986.8,36.6,42.8,29.5,5.23,27.27,160,7.07,19.08,83.81,0
59,24.4,21.56,27.1,987.2,988.4,36.8,44.2,28.5,6.53,31.05,170,8.05,19.08,83.81,0
67,26.2,22.63,27.3,988.8,990.0,35.4,43.1,29.0,6.65,43.2,159,11.2,19.08,83.81,1
63,26.0,22.33,27.4,990.5,991.7,36.3,42.4,29.4,6.76,26.06,165,6.76,19.08,83.81,0
68,26.5,22.9,27.5,992.0,993.2,35.4,42.4,30.2,6.71,26.46,167,6.86,19.08,83.81,0
67,25.9,22.4,27.2,993.2,994.4,35.3,40.1,29.8,6.95,25.52,166,6.61,19.08,83.81,0
78,26.6,22.61,26.9,994.7,995.9,32.8,39.2,28.3,5.29,21.74,189,5.64,19.08,83.81,1
79,25.9,21.36,25.9,994.9,996.1,31.6,35.9,26.9,5.34,14.04,155,3.64,19.08,83.81,1
83,26.6,22.2,26.5,995.0,996.2,31.4,37.0,27.8,4.62,18.5,166,4.79,19.08,83.81,1
72,24.9,20.13,25.1,995.2,996.4,32.2,35.9,27.4,6.02,13.77,162,3.57,19.08,83.81,1
67,23.8,19.04,24.4,995.2,996.4,32.5,38.1,25.8,6.85,14.85,171,3.85,19.08,83.81,0
71,24.4,19.98,25.0,994.6,995.8,32.3,37.2,26.5,7.08,21.74,169,5.64,19.08,83.81,0
70,24.1,19.83,24.9,993.3,994.5,32.4,37.4,25.8,6.67,19.84,155,5.14,19.08,83.81,0
69,24.3,19.9,25.0,992.6,993.8,32.7,37.9,26.1,6.9,24.03,157,6.23,19.08,83.81,0
67,23.8,19.21,24.5,992.5,993.7,32.6,37.9,25.6,7.13,24.84,162,6.44,19.08,83.81,0
67,24.4,19.9,25.1,991.6,992.8,33.2,38.5,26.5,6.59,21.87,155,5.67,19.08,83.81,0
69,25.0,20.84,25.8,992.3,993.5,33.5,38.3,27.2,5.66,16.74,134,4.34,19.08,83.81,0
72,25.4,21.02,25.8,992.6,993.8,32.9,35.5,27.9,4.43,16.6,156,4.3,19.08,83.81,0
72,24.8,20.19,25.1,992.1,993.3,32.2,38.3,26.9,5.16,13.77,161,3.57,19.08,83.81,1
72,25.2,20.68,25.5,991.4,992.6,32.6,39.4,27.3,6.1,26.33,146,6.82,19.08,83.81,1
64,24.2,19.53,25.0,992.6,993.8,33.7,38.3,27.7,6.44,24.3,117,6.3,19.08,83.81,0
67,24.8,19.98,25.2,993.2,994.4,33.3,36.5,26.6,5.51,24.57,163,6.37,19.08,83.81,1
69,25.1,20.85,25.8,992.1,993.3,33.5,37.7,27.3,6.06,19.98,175,5.18,19.08,83.81,1
73,25.4,21.11,25.8,990.5,991.7,32.7,36.6,26.9,5.93,9.59,164,2.48,19.08,83.81,1
78,24.9,20.44,25.1,991.1,992.3,31.0,35.7,26.1,5.59,22.41,292,5.81,19.08,83.81,1
84,25.3,20.53,25.1,991.3,992.5,29.8,32.0,26.2,3.3,8.64,137,2.24,19.08,83.81,1
83,25.3,20.68,25.2,989.9,991.1,30.1,32.3,26.0,4.21,14.99,154,3.88,19.08,83.81,1
79,24.7,20.24,24.9,990.5,991.7,30.6,34.0,24.9,5.81,21.06,184,5.46,19.08,83.81,1
73,24.6,19.93,24.8,990.5,991.7,31.7,35.2,26.2,6.56,17.28,172,4.48,19.08,83.81,0
79,25.6,21.1,25.6,989.9,991.1,31.3,34.9,26.4,6.19,17.01,179,4.41,19.08,83.81,1
86,25.7,21.19,25.6,989.8,991.0,29.9,32.6,26.3,4.03,12.15,110,3.15,19.08,83.81,1
89,25.7,21.16,25.6,990.3,991.5,29.3,32.3,25.4,4.67,17.01,224,4.41,19.08,83.81,1
85,25.3,21.04,25.5,990.5,991.7,30.0,33.9,25.7,4.54,8.64,140,2.24,19.08,83.81,1
84,25.3,20.77,25.3,991.7,992.9,30.0,33.1,26.0,4.45,18.76,175,4.86,19.08,83.81,1
90,25.5,20.84,25.4,993.0,994.2,28.9,29.0,26.0,2.11,10.26,152,2.66,19.08,83.81,1
82,24.8,19.9,24.6,992.3,993.5,29.7,31.0,25.7,3.64,16.74,177,4.34,19.08,83.81,0
74,24.2,19.73,24.6,990.9,992.1,31.3,35.4,25.5,5.81,13.9,197,3.6,19.08,83.81,0
74,24.0,19.37,24.3,991.6,992.8,31.0,34.1,26.6,4.99,13.64,251,3.53,19.08,83.81,0
